wikiStats|mk

redirects|7784
p|LatitudeMinutes|0
p|Prefecture|1
p|CityHallAddress|1
p|LatitudeSeconds|0
p|Density_km2|1
p|Flower|1
p|District|0
p|Coords|0
p|Others|0
p|LongtitudeMinutes|0
p|Butterfly|0
p|Mayor|1
p|CityHallPhone|1
p|MapImage|1
p|JapaneseName|1
p|CityHallLink|1

template|Шаблон:Инфокутија Научник
count|398
properties|56
p|footnotes|25
p|native_name|21
p|author_abbrev_bot|5
p|children|9
p|website|9
p|name|379
p|restingplace|0
p|signature_alt|2
p|influenced|29
p|imagesize|4
p|field|262
p|author_abbrev_zoo|2
p|death_date|31
p|birth_place|369
p|image_size|178
p|image|0
p|birth_name|50
p|prizes|166
p|influences|43
p|URL|1
p|death_place|257
p|native_name_lang|17
p|citizenship|59
p|alma_mater|267
p|spouse|58
p|workplaces|102
p|residence|110
p|signature|56
p|doctoral_students|102
p|partner|0
p|author_abbreviation_bot|1
p|pronunciation|0
p|resting place coordinates|0
p|thesis_title|14
p|other_names|1
p|awards|78
p|alt|2
p|doctoral_advisor|154
p|caption|186
p|fields|101
p|nationality|300
p|homepage|0
p|thesis_year|14
p|work_institutions|74
p|death_cause|3
p|academic_advisors|36
p|restingplacecoordinates|0
p|resting_place_coordinates|0
p|author_abbreviation_zoo|0
p|known_for|304
p|birth_date|52
p|notable_students|29
p|thesis_url|9
p|work_institution|80
p|resting place|0
p|resting_place|1

template|Шаблон:C of E Province
count|2
properties|7
p|name|2
p|image|0
p|cathedral|2
p|bishop|2
p|church|2
p|dioceses|2
p|suffragans|2

template|Шаблон:Инфокутија Воен објект
count|8
properties|33
p|used|1
p|native_name|2
p|coordinates|0
p|map_size|4
p|partof|0
p|name|7
p|caption2|0
p|built|7
p|location|7
p|map_caption|3
p|latitude|5
p|current_commander|0
p|materials|2
p|image|0
p|occupants|0
p|controlledby|2
p|height|3
p|builder|4
p|longitude|5
p|code|0
p|map_alt|0
p|garrison|0
p|commanders|0
p|ownership|2
p|condition|2
p|open_to_public|3
p|caption|7
p|map_type|4
p|image2|0
p|type|5
p|demolished|1
p|battles|1
p|events|1

template|Шаблон:Македонски црковно-народен собор
count|2
properties|11
p|topics|1
p|council_date|1
p|previous|1
p|accepted_by|1
p|council_name|1
p|bodystyle|0
p|convoked_by|0
p|documents|1
p|next|1
p|presided_by|0
p|attendance|1

template|Шаблон:Цитат во кутија
count|36
properties|23
p|source|29
p|fontsize|0
p|bgcolor|25
p|border|0
p|sstyle|0
p|style|0
p|align|28
p|qstyle|0
p|quote|31
p|title_fnt|0
p|1|0
p|tclass|0
p|qclass|0
p|halign|0
p|quoted|1
p|2|0
p|class|0
p|salign|0
p|title|0
p|title_bg|0
p|qalign|0
p|width|29
p|tstyle|0

template|Шаблон:Инфокутија Документ
count|6
properties|12
p|image_width|5
p|date_created|5
p|writer|4
p|italic_title|0
p|image|0
p|location_of_document|4
p|document_name|5
p|signers|2
p|purpose|4
p|image_caption|3
p|date_ratified|2
p|wikisource|0

template|Шаблон:Музички настан
count|6
properties|9
p|website|3
p|genre|5
p|location|5
p|image|0
p|years_active|5
p|founders|4
p|dates|4
p|caption|0
p|music_festival_name|5

template|Шаблон:Инфокутија Авионска несреќа
count|6
properties|115
p|plane1_stopover2|0
p|coordinates|0
p|plane2_passengers|0
p|coords|0
p|plane2_origin|0
p|aircraft_type|4
p|name|5
p|plane3_crew|0
p|last_stopover|0
p|Stopover0|0
p|plane1_fatalities|0
p|Name|0
p|plane2_caption|0
p|Last stopover|0
p|size|0
p|Operator|0
p|plane3_survivors|0
p|plane3_stopover3|0
p|stopover1|0
p|aircraft_name|0
p|Image caption|0
p|stopover|0
p|plane3_passengers|0
p|plane3_operator|0
p|plane2_stopover3|0
p|Injuries|0
p|image_size|3
p|Survivors|0
p|image|0
p|plane3_origin|0
p|plane1_caption|0
p|total_fatalities|0
p|Fatalities|0
p|plane3_fatalities|0
p|passengers|5
p|plane1_alt|0
p|plane1_stopover1|0
p|Passengers|0
p|plane1_laststopover|0
p|total_injuries|0
p|site|4
p|plane1_destination|0
p|plane1_survivors|0
p|plane1_crew|0
p|Stopover3|0
p|crew|4
p|Origin|0
p|plane2_type|0
p|plane2_injuries|0
p|plane1_image|0
p|plane3_stopover0|0
p|occurrence_type|5
p|plane1_stopover|0
p|plane2_stopover2|0
p|plane2_operator|0
p|plane1_type|0
p|plane2_alt|0
p|plane1_operator|0
p|plane1_stopover0|0
p|plane2_laststopover|0
p|Coordinates|0
p|fatalities|4
p|injuries|1
p|plane2_tailnum|0
p|plane1_name|0
p|plane2_fatalities|0
p|plane3_destination|0
p|plane2_stopover1|0
p|stopover2|0
p|plane3_stopover1|0
p|Crash image|0
p|plane3_image|0
p|plane3_tailnum|0
p|survivors|3
p|date|3
p|Crew|0
p|plane1_injuries|0
p|plane1_passengers|0
p|operator|4
p|origin|3
p|plane2_stopover|0
p|caption|3
p|total_survivors|0
p|Stopover2|0
p|plane1_origin|0
p|Stopover|0
p|plane2_destination|0
p|plane3_name|0
p|plane3_stopover|0
p|plane1_stopover3|0
p|plane2_survivors|0
p|Date|0
p|plane2_crew|0
p|tail_number|5
p|Aircraft Type|0
p|plane3_alt|0
p|plane3_stopover2|0
p|plane3_caption|0
p|plane2_stopover0|0
p|Site|1
p|Destination|0
p|type|4
p|Stopover1|0
p|destination|4
p|Tail Number|0
p|Ship name|0
p|stopover3|0
p|plane3_injuries|0
p|stopover0|0
p|plane3_laststopover|0
p|plane3_type|0
p|plane2_name|0
p|plane2_image|0
p|Type|0
p|plane1_tailnum|0

template|Шаблон:Инфокутија Шкотска грофовија
count|3
properties|6
p|ChapmanCode|3
p|CountyTown|3
p|Size|3
p|SizeRank|3
p|County|3
p|Image|0

template|Шаблон:Инфокутија Божество
count|21
properties|96
p|Slavic_equivalent|0
p|artifacts|0
p|number|0
p|Caption|5
p|children|2
p|name|5
p|cult_center|0
p|festivals|0
p|Name|14
p|Abode|8
p|offspring|0
p|texts|0
p|hiro|0
p|Roman_equivalent|13
p|God_of|10
p|Affiliation|0
p|affiliation|0
p|weapons|0
p|Script_name|0
p|planet|0
p|image_size|0
p|image|0
p|world|0
p|Number|0
p|Alt|0
p|Artefacts|0
p|parents|3
p|Other_names|0
p|Tamil_Transliteration|0
p|Image_size|0
p|Region|0
p|Tamil_transliteration|0
p|script_name|0
p|mantra|0
p|associate|0
p|Colour|0
p|animals|0
p|color|0
p|Planet|0
p|Old_Norse|0
p|Symbols|0
p|Artifacts|0
p|deity_of|0
p|Consort|11
p|Day|0
p|symbols|0
p|Parents|13
p|Siblings|9
p|symbol|3
p|member_of|0
p|Christian_equivalent|1
p|other_names|0
p|Script|0
p|consorts|0
p|abode|3
p|Associate|0
p|Consorts|0
p|alt|0
p|Offspring|0
p|Animals|0
p|Battles|0
p|caption|3
p|colour|0
p|Symbol|9
p|abodes|0
p|Devanagari|0
p|artefacts|0
p|region|0
p|Weapons|0
p|Hiro|0
p|siblings|3
p|Alusi_of|0
p|Ethnic_group|0
p|ethnic_group|0
p|Texts|0
p|weapon|0
p|Deity_of|0
p|Abodes|0
p|Festivals|0
p|script|0
p|mount|0
p|type|4
p|Sanskrit_Transliteration|0
p|Image|0
p|Mantra|0
p|Color|0
p|Children|8
p|Tamil_script|0
p|battles|0
p|day|0
p|Weapon|0
p|World|0
p|Sanskrit_transliteration|0
p|consort|3
p|Mount|1
p|god_of|5

template|Шаблон:Infobox EU accession bid
count|5
properties|10
p|website|4
p|nation|5
p|map|5
p|national_population|5
p|chapters_closed|3
p|logo|1
p|status|4
p|national_area_total|5
p|national_GDP_PPP|5
p|chapters_opened|3

template|Шаблон:Инфокутија Поранешна административна единица
count|28
properties|173
p|footnotes|1
p|event_pre|0
p|native_name|19
p|event_post|0
p|border_s7|0
p|event1|2
p|border_p1|2
p|pn1|0
p|succeeding_entity1|0
p|year_leader1|3
p|flag_s1|22
p|date_event3|0
p|flag_p5|0
p|deputy3|0
p|image_p2|1
p|s3|6
p|title_deputy|1
p|year_deputy4|0
p|year_leader4|1
p|longd|1
p|stat_area2|3
p|border_p5|0
p|leader6|0
p|deputy5|0
p|leader3|1
p|p10|0
p|year_event4|0
p|image_s5|1
p|population_estimate1|0
p|image_p5|1
p|s4|3
p|s12|0
p|p12|0
p|nation|28
p|_noautocat|0
p|stat_year1|10
p|flag_p2|3
p|event_end|13
p|p4|1
p|date_post|0
p|p7|0
p|p5|1
p|s8|0
p|border_s3|0
p|year_end|28
p|stat_pop5|0
p|date_end|8
p|stat_year5|0
p|ref_area1|0
p|type_house2|0
p|native_name_lang|0
p|flag_s5|0
p|year_pre|0
p|longEW|1
p|latm|1
p|event_start|7
p|flag_s4|2
p|stat_area3|0
p|deputy6|0
p|flag_s8|0
p|date_event2|1
p|preceding_entity1|0
p|year_event3|0
p|stat_pop2|4
p|s5|1
p|flag_p1|13
p|national_motto|0
p|image_p1|2
p|year_start|28
p|deputy2|1
p|image_s7|1
p|s2|9
p|flag_p4|0
p|year_leader5|0
p|year_deputy5|0
p|stat_year4|0
p|longm|1
p|s9|0
p|image_s3|1
p|area1|0
p|latNS|1
p|border_s4|0
p|image_s4|1
p|year_deputy1|1
p|title_leader|5
p|conventional_long_name|13
p|border_p2|0
p|legislature|0
p|image_s8|0
p|house2|0
p|border_s8|0
p|p3|1
p|date_pre|0
p|date_start|6
p|year_leader6|0
p|image_map_caption|17
p|flag_p3|0
p|symbol|0
p|flag_s3|5
p|deputy1|1
p|flag_s7|0
p|s6|1
p|flag_type|3
p|border_s5|0
p|image_coat|6
p|p11|0
p|year_deputy2|1
p|symbol_type|0
p|year_event2|0
p|image_p4|1
p|capital|25
p|s1|24
p|image_s2|1
p|border_s1|3
p|border_p3|0
p|leader4|1
p|national_anthem|0
p|stat_pop3|0
p|year_leader3|1
p|stat_year3|0
p|p2|4
p|subdivision|27
p|status_text|2
p|life_span|2
p|deputy4|0
p|stat_area4|0
p|common_name|28
p|event3|0
p|house1|0
p|flag|3
p|category|0
p|year_deputy3|0
p|era|6
p|leader2|3
p|political_subdiv|0
p|s7|1
p|stat_area5|0
p|image_s1|0
p|event2|1
p|image_p3|1
p|year_post|0
p|flag_s6|0
p|year_leader2|3
p|date_event4|0
p|latd|1
p|border_s6|0
p|flag_s2|7
p|p9|0
p|year_deputy6|0
p|year_event1|0
p|border_s2|0
p|p1|19
p|leader5|0
p|government_type|3
p|sn1|0
p|stat_pop1|9
p|s10|0
p|image_map|22
p|image_flag|9
p|event4|0
p|today|16
p|image_s6|1
p|leader1|4
p|date_event1|2
p|stat_pop4|0
p|p6|0
p|p8|0
p|ref_pop1|0
p|type_house1|0
p|stat_year2|4
p|stat_area1|5
p|s11|0
p|border_p4|0

template|Шаблон:Инфокутија Шкотски остров
count|2
properties|22
p|coordinates|0
p|area|1
p|local authority|1
p|latitude|1
p|norse name|0
p|official_name|0
p|meaning of name|1
p|population rank|1
p|Population|1
p|longitude|1
p|area rank|0
p|Map|0
p|island group|1
p|references|0
p|MapCaption|0
p|main settlement|0
p|GridReference|1
p|caption|0
p|highest elevation|1
p|celtic name|1
p|Image|0
p|gaelic pronunciation|0

template|Шаблон:Infobox journalist
count|1
properties|26
p|children|1
p|website|0
p|name|1
p|domestic_partner|0
p|death_date|0
p|relatives|0
p|birth_place|1
p|image|0
p|birth_name|0
p|URL|0
p|death_place|0
p|spouse|1
p|credits|1
p|agent|0
p|years_active|0
p|birthname|0
p|alias|0
p|education|0
p|caption|1
p|nationality|0
p|ethnicity|1
p|title|1
p|religion|0
p|occupation|1
p|family|1
p|birth_date|0

template|Шаблон:Infobox UKproperty
count|1
properties|23
p|shop|1
p|area|0
p|NT/EH/RHS|1
p|image_size|1
p|postcode|1
p|gridSquare|1
p|country|1
p|main|1
p|co_ord|0
p|Managed|0
p|property_name|1
p|museum|0
p|caption|1
p|imgage_name|1
p|webAddress|1
p|region|1
p|address|1
p|exhibition|1
p|parking|1
p|type|1
p|public_access|1
p|other|1
p|refreshments|1

template|Шаблон:Infobox football club
count|192
properties|67
p|website|148
p|honours|0
p|topscorer|0
p|firstgame|0
p|pattern_so2|67
p|pattern_sh3|39
p|owntitle|0
p|pattern_b1|157
p|image|0
p|founded|161
p|fansgroup|0
p|league|175
p|rightarm3|75
p|pattern_sh1|83
p|pattern_so3|39
p|shorts1|172
p|pattern_ra1|118
p|leftarm1|171
p|pattern_b2|149
p|pattern_name3|0
p|season|169
p|mgrtitle|131
p|socks3|76
p|pattern_la3|55
p|short name|2
p|leftarm2|170
p|pattern_la1|118
p|pattern_name1|0
p|dissolved|1
p|largestwin|0
p|coach|2
p|body3|71
p|rightarm1|172
p|fullname|161
p|ground|178
p|shorts2|172
p|body2|169
p|pattern_ra2|116
p|manager|165
p|caption|0
p|pattern_b3|69
p|socks2|174
p|pattern_so1|77
p|kit_image1|0
p|position|167
p|pattern_name2|0
p|owner|72
p|leftarm3|75
p|pattern_la2|115
p|shorts3|74
p|title|0
p|kit_image3|0
p|rightarm2|171
p|worstdefeat|0
p|clubname|182
p|pattern_ra3|55
p|current|124
p|American|3
p|socks1|173
p|kit|0
p|chrtitle|137
p|body1|168
p|pattern_sh2|83
p|kit_image2|0
p|chairman|124
p|capacity|171
p|nickname|129

template|Шаблон:Инфокутија Лик
count|39
properties|68
p|species|4
p|children|11
p|series|26
p|lbl23|0
p|name|36
p|death|1
p|callsign|0
p|data1|4
p|data23|0
p|data3|1
p|lbl3|1
p|data34|3
p|relatives|5
p|image|0
p|significantother|4
p|lbl34|3
p|specialty|2
p|spouse|17
p|lbl24|0
p|residence|1
p|color text|0
p|lbl2|1
p|portrayer|30
p|colour text|4
p|color|4
p|info-hdr|0
p|data32|4
p|lbl31|4
p|last|14
p|creator|31
p|age|16
p|data2|1
p|data21|1
p|data22|0
p|data33|4
p|tbl-style|0
p|sep|0
p|alias|12
p|lbl32|4
p|lbl1|4
p|lbl-style|0
p|data25|0
p|extra-hdr|4
p|caption|31
p|colour|18
p|lbl5|0
p|cause|2
p|nationality|6
p|noinfo|2
p|data-style|0
p|data5|0
p|lbl21|3
p|first|35
p|episode|3
p|lbl25|0
p|title|12
p|religion|2
p|occupation|32
p|lbl22|0
p|data31|4
p|data24|0
p|family|15
p|lbl4|0
p|lbl33|4
p|data4|0
p|born|4
p|gender|21
p|nickname|10

template|Шаблон:НБА тим
count|16
properties|27
p|див титули|15
p|3_pattern_s|1
p|лого|15
p|3_shorts|0
p|арена|15
p|пен бро|11
p|бои|4
p|h_pattern_s|1
p|h_pattern_b|1
p|дивизија|15
p|a_body|1
p|генерален менаџер|15
p|град|15
p|име|15
p|тренер|15
p|основан|15
p|3_pattern_b|0
p|h_body|1
p|a_shorts|1
p|сопственик|15
p|конференција|15
p|конф титули|15
p|h_shorts|1
p|историја|15
p|3_body|0
p|a_pattern_b|1
p|Шампиони|12

template|Шаблон:Покраина во Италија
count|5
properties|16
p|area|5
p|name|5
p|president|5
p|population_as_of|0
p|map|5
p|populationdensity|5
p|vehicle|5
p|population|5
p|coatofarms|0
p|ISTAT|5
p|fullname|5
p|capital|5
p|telephone_prefix|5
p|postal_code|5
p|region|5
p|commune|5

template|Шаблон:Инфокутија Вештачки сателит
count|2439
properties|16
p|орбитален период|2419
p|периапсида|2418
p|маса|0
p|апоапсида|2417
p|име|2439
p|место на лансирање|2433
p|производител|114
p|меѓународна ознака|2439
p|крај на мисијата|490
p|податотека|0
p|инклинација на орбитата|2419
p|опис|0
p|вид на орбита|0
p|датум на лансирање|2439
p|тип на мисија|2070
p|ракета-носач|1788

template|Шаблон:Location map marker
count|12
properties|6
p|background|0
p|label|6
p|long|6
p|position|6
p|mark|0
p|lat|6

template|Шаблон:Инфокутија Уметник
count|106
properties|35
p|native_name|3
p|works|40
p|website|3
p|name|103
p|memorials|0
p|patrons|3
p|field|92
p|death_date|6
p|birth_place|56
p|image_size|3
p|style|0
p|image|0
p|birth_name|28
p|death_place|45
p|native_name_lang|3
p|alma_mater|0
p|spouse|2
p|training|23
p|notable_works|1
p|honorific_prefix|0
p|patron|1
p|pronunciation|0
p|awards|9
p|education|0
p|honorific_suffix|0
p|alt|0
p|caption|76
p|nationality|86
p|movement|58
p|resting_place_coordinates|0
p|known_for|0
p|elected|0
p|birth_date|17
p|resting_place|2
p|memorial|0

template|Шаблон:Инфокутија Верски деец
count|1
properties|68
p|dharma name|0
p|posthumous_name|0
p|native_name|0
p|pen_name|0
p|school|0
p|post|0
p|works|0
p|Reason|0
p|website|0
p|previous_post|0
p|name|1
p|lineage|0
p|reincarnation_of|0
p|location|0
p|monastic_name|0
p|teacher|0
p|Title|0
p|initiation|0
p|Successor|0
p|sanskrit|0
p|death_date|0
p|birth_place|1
p|image_size|0
p|image|0
p|students|0
p|birth_name|1
p|background|1
p|posthumous name|0
p|Rank|0
p|previous post|0
p|successor|1
p|death_place|1
p|native_name_lang|0
p|rank|0
p|dharma_name|0
p|consecration|0
p|color|0
p|monastic name|0
p|reason|0
p|native name lang|0
p|reincarnation of|0
p|temple|0
p|present post|0
p|resting place coordinates|0
p|alias|0
p|Period|0
p|alt|0
p|order|1
p|caption|0
p|other name|0
p|nationality|1
p|profession|0
p|subsect|0
p|other_name|0
p|sect|0
p|present_post|0
p|title|1
p|religion|1
p|resting_place_coordinates|0
p|ordination|0
p|Predecessor|0
p|birth_date|0
p|native name|0
p|predecessor|0
p|period|1
p|pen name|0
p|resting place|0
p|resting_place|0

template|Шаблон:МСЗП2006
count|38
properties|3
p|downloaded|38
p|assessors|37
p|year|38

template|Шаблон:Инфокутија Биоинформатичка база
count|2
properties|30
p|format|0
p|sql|0
p|author|1
p|name|0
p|versioning|0
p|standard|0
p|released|0
p|url|1
p|center|1
p|description|2
p|scope|1
p|standalone|0
p|pmid|2
p|curation|0
p|collapsible|0
p|license|1
p|webapp|0
p|box_width|0
p|version|0
p|logo|2
p|sparql|0
p|caption|0
p|screenshot|0
p|webservice|0
p|organism|0
p|frequency|0
p|title|2
p|bookmark|0
p|laboratory|1
p|download|1

template|Шаблон:Episode list/Lost
count|2
properties|9
p|EpisodeNumber2|2
p|Title|2
p|LineColor|2
p|Aux1|2
p|ShortSummary|2
p|Aux2|2
p|Aux3|2
p|EpisodeNumber|2
p|OriginalAirDate|2

template|Шаблон:Planetbox star
count|7
properties|10
p|RA|0
p|dist_ly|5
p|star|6
p|ra|0
p|app_mag|6
p|dist_pc|6
p|class|4
p|DEC|0
p|dec|0
p|constell|6

template|Шаблон:Природен број
count|341
properties|10
p|делители|26
p|реден|340
p|број|341
p|хекс|17
p|фактор|24
p|бин|27
p|окт|14
p|римски|341
p|околина|341
p|македонски|341

template|Шаблон:Infobox mythical creature
count|3
properties|13
p|Image_Name|2
p|Country|2
p|Similar_creatures|1
p|Image_Size|0
p|Region|0
p|Habitat|3
p|Parents|0
p|Grouping|3
p|Sub_Grouping|1
p|AKA|0
p|Creature_Name|2
p|Mythology|2
p|Image_Caption|0

template|Шаблон:Инфокутија Задруга
count|2
properties|35
p|locations|0
p|footnotes|0
p|services|0
p|parent|0
p|fate|0
p|production|0
p|area_served|1
p|name|1
p|assets|0
p|founder|0
p|genre|0
p|location|0
p|subsid|0
p|successor|0
p|defunct|0
p|operating_income|0
p|location_city|1
p|industry|1
p|products|1
p|num_employees|0
p|foundation|0
p|logo|1
p|intl|0
p|location_country|1
p|caption|0
p|revenue|0
p|homepage|1
p|divisions|0
p|equity|0
p|members|1
p|aum|0
p|net_income|0
p|type|1
p|key_people|1
p|predecessor|0

template|Шаблон:Инфокутија меѓународно фудбалско првенство
count|38
properties|47
p|associations|1
p|fourth-flagvar|0
p|fourth|2
p|other_titles|3
p|city|0
p|count|15
p|nextseason|37
p|country-flagvar|0
p|size|34
p|country4|0
p|young_player|1
p|champion-flagvar|0
p|image|0
p|second-flagvar|0
p|goals_footnote|0
p|third_other|1
p|confederations|26
p|year|5
p|yearr|0
p|country|35
p|third-flagvar|0
